autoimmunity;SjS;RA;SLE;machine learning
Total_number_of_articles;5384
>23750901;First_Filter=PASSED;Last_filter=FAILED
>23734776;First_Filter=PASSED;Last_filter=PASSED
>23703660;First_Filter=PASSED;Last_filter=FAILED
>23683943;First_Filter=PASSED;Last_filter=FAILED
>23664525;First_Filter=PASSED;Last_filter=FAILED
>23661491;First_Filter=PASSED;Last_filter=FAILED
>23660301;First_Filter=PASSED;Last_filter=PASSED
>23651570;First_Filter=PASSED;Last_filter=FAILED
>23636655;First_Filter=PASSED;Last_filter=FAILED
>23628400;First_Filter=PASSED;Last_filter=FAILED
>23606709;First_Filter=PASSED;Last_filter=FAILED
>23584985;First_Filter=PASSED;Last_filter=FAILED
>23574519;First_Filter=PASSED;Last_filter=PASSED
>23574318;First_Filter=PASSED;Last_filter=PASSED
>23574312;First_Filter=PASSED;Last_filter=FAILED
>23572338;First_Filter=PASSED;Last_filter=FAILED
>23568054;First_Filter=PASSED;Last_filter=FAILED
>23553517;First_Filter=PASSED;Last_filter=FAILED
>23553228;First_Filter=PASSED;Last_filter=FAILED
>23541481;First_Filter=PASSED;Last_filter=FAILED
>23529475;First_Filter=PASSED;Last_filter=PASSED
>23463691;First_Filter=PASSED;Last_filter=FAILED
>23456299;First_Filter=PASSED;Last_filter=FAILED
>23448385;First_Filter=PASSED;Last_filter=FAILED
>23434568;First_Filter=PASSED;Last_filter=FAILED
>23427243;First_Filter=PASSED;Last_filter=FAILED
>23417200;First_Filter=PASSED;Last_filter=FAILED
>23374912;First_Filter=PASSED;Last_filter=FAILED
>23371304;First_Filter=PASSED;Last_filter=FAILED
>23371062;First_Filter=PASSED;Last_filter=PASSED
>23354839;First_Filter=PASSED;Last_filter=FAILED
>23349985;First_Filter=PASSED;Last_filter=FAILED
>23345996;First_Filter=PASSED;Last_filter=FAILED
>23341540;First_Filter=PASSED;Last_filter=PASSED
>23325887;First_Filter=PASSED;Last_filter=FAILED
>23319740;First_Filter=PASSED;Last_filter=FAILED
>23306426;First_Filter=PASSED;Last_filter=FAILED
>23300516;First_Filter=PASSED;Last_filter=FAILED
>23295184;First_Filter=PASSED;Last_filter=PASSED
>23291481;First_Filter=FAILED;Last_filter=FAILED
>23288628;First_Filter=PASSED;Last_filter=PASSED
>23268369;First_Filter=PASSED;Last_filter=FAILED
>23268368;First_Filter=PASSED;Last_filter=FAILED
>23264341;First_Filter=PASSED;Last_filter=FAILED
>23253933;First_Filter=PASSED;Last_filter=FAILED
>23253931;First_Filter=PASSED;Last_filter=FAILED
>23242181;First_Filter=PASSED;Last_filter=FAILED
>23215763;First_Filter=PASSED;Last_filter=FAILED
>23213242;First_Filter=PASSED;Last_filter=PASSED
>23207283;First_Filter=PASSED;Last_filter=FAILED
>23206315;First_Filter=PASSED;Last_filter=FAILED
>23193471;First_Filter=PASSED;Last_filter=FAILED
>23181348;First_Filter=PASSED;Last_filter=PASSED
>23172753;First_Filter=PASSED;Last_filter=FAILED
>23160643;First_Filter=PASSED;Last_filter=FAILED
>23124809;First_Filter=PASSED;Last_filter=FAILED
>23104761;First_Filter=PASSED;Last_filter=FAILED
>23091555;First_Filter=PASSED;Last_filter=FAILED
>23090510;First_Filter=PASSED;Last_filter=FAILED
>23070994;First_Filter=PASSED;Last_filter=FAILED
>23065315;First_Filter=PASSED;Last_filter=FAILED
>23054625;First_Filter=PASSED;Last_filter=FAILED
>23039206;First_Filter=PASSED;Last_filter=FAILED
>23021356;First_Filter=PASSED;Last_filter=FAILED
>23020882;First_Filter=PASSED;Last_filter=FAILED
>22998573;First_Filter=PASSED;Last_filter=FAILED
>22993208;First_Filter=PASSED;Last_filter=FAILED
>22985259;First_Filter=PASSED;Last_filter=FAILED
>22978451;First_Filter=PASSED;Last_filter=FAILED
>22962438;First_Filter=PASSED;Last_filter=FAILED
>22933072;First_Filter=PASSED;Last_filter=PASSED
>22915618;First_Filter=PASSED;Last_filter=FAILED
>22875653;First_Filter=PASSED;Last_filter=FAILED
>22868927;First_Filter=PASSED;Last_filter=FAILED
>22848374;First_Filter=PASSED;Last_filter=FAILED
>22835281;First_Filter=PASSED;Last_filter=FAILED
>22819092;First_Filter=PASSED;Last_filter=FAILED
>22776409;First_Filter=PASSED;Last_filter=FAILED
>22736089;First_Filter=PASSED;Last_filter=FAILED
>22704962;First_Filter=PASSED;Last_filter=FAILED
>22704547;First_Filter=PASSED;Last_filter=FAILED
>22698185;First_Filter=PASSED;Last_filter=FAILED
>22690734;First_Filter=PASSED;Last_filter=FAILED
>22686732;First_Filter=PASSED;Last_filter=FAILED
>22674737;First_Filter=PASSED;Last_filter=FAILED
>22664499;First_Filter=PASSED;Last_filter=FAILED
>22662108;First_Filter=PASSED;Last_filter=FAILED
>22612739;First_Filter=PASSED;Last_filter=FAILED
>22594821;First_Filter=PASSED;Last_filter=FAILED
>22569209;First_Filter=PASSED;Last_filter=FAILED
>22527139;First_Filter=PASSED;Last_filter=FAILED
>22505694;First_Filter=PASSED;Last_filter=FAILED
>22505457;First_Filter=PASSED;Last_filter=FAILED
>22460416;First_Filter=PASSED;Last_filter=FAILED
>22454761;First_Filter=PASSED;Last_filter=FAILED
>22443800;First_Filter=PASSED;Last_filter=FAILED
>22429183;First_Filter=PASSED;Last_filter=FAILED
>22418389;First_Filter=PASSED;Last_filter=PASSED
>22396899;First_Filter=PASSED;Last_filter=FAILED
>22387728;First_Filter=PASSED;Last_filter=FAILED
>27790009;First_Filter=PASSED;Last_filter=FAILED
>22384135;First_Filter=PASSED;Last_filter=FAILED
>22383918;First_Filter=PASSED;Last_filter=FAILED
>22364592;First_Filter=PASSED;Last_filter=FAILED
>22361580;First_Filter=PASSED;Last_filter=FAILED
>22354869;First_Filter=PASSED;Last_filter=FAILED
>22321280;First_Filter=FAILED;Last_filter=FAILED
>22311593;First_Filter=PASSED;Last_filter=FAILED
>22297145;First_Filter=PASSED;Last_filter=FAILED
>22294635;First_Filter=PASSED;Last_filter=FAILED
>22289719;First_Filter=PASSED;Last_filter=FAILED
>22284820;First_Filter=PASSED;Last_filter=FAILED
>22279509;First_Filter=PASSED;Last_filter=FAILED
>22249200;First_Filter=PASSED;Last_filter=FAILED
>22231742;First_Filter=PASSED;Last_filter=FAILED
>22231568;First_Filter=PASSED;Last_filter=FAILED
>22231516;First_Filter=PASSED;Last_filter=FAILED
>22214806;First_Filter=FAILED;Last_filter=FAILED
>22204900;First_Filter=PASSED;Last_filter=FAILED
>22197557;First_Filter=PASSED;Last_filter=FAILED
>22183986;First_Filter=PASSED;Last_filter=FAILED
>22172712;First_Filter=PASSED;Last_filter=PASSED
>22155203;First_Filter=PASSED;Last_filter=FAILED
>22155198;First_Filter=PASSED;Last_filter=FAILED
>22153301;First_Filter=PASSED;Last_filter=FAILED
>22137919;First_Filter=PASSED;Last_filter=FAILED
>22137917;First_Filter=PASSED;Last_filter=FAILED
>22120060;First_Filter=PASSED;Last_filter=FAILED
>22103852;First_Filter=PASSED;Last_filter=FAILED
>22076726;First_Filter=PASSED;Last_filter=FAILED
>22053211;First_Filter=PASSED;Last_filter=FAILED
>22046525;First_Filter=PASSED;Last_filter=FAILED
>22020144;First_Filter=PASSED;Last_filter=PASSED
>22011088;First_Filter=PASSED;Last_filter=FAILED
>22006178;First_Filter=PASSED;Last_filter=FAILED
>21979000;First_Filter=PASSED;Last_filter=FAILED
>21953289;First_Filter=PASSED;Last_filter=FAILED
>21953083;First_Filter=PASSED;Last_filter=FAILED
>21936794;First_Filter=PASSED;Last_filter=FAILED
>21935266;First_Filter=PASSED;Last_filter=FAILED
>21924866;First_Filter=PASSED;Last_filter=FAILED
>21904923;First_Filter=PASSED;Last_filter=FAILED
>21872430;First_Filter=PASSED;Last_filter=FAILED
>21871974;First_Filter=PASSED;Last_filter=FAILED
>21861866;First_Filter=PASSED;Last_filter=FAILED
>21833526;First_Filter=PASSED;Last_filter=FAILED
>21816017;First_Filter=PASSED;Last_filter=FAILED
>21586211;First_Filter=PASSED;Last_filter=FAILED
>21809006;First_Filter=PASSED;Last_filter=FAILED
>21798287;First_Filter=PASSED;Last_filter=PASSED
>21780653;First_Filter=FAILED;Last_filter=FAILED
>21773884;First_Filter=PASSED;Last_filter=FAILED
>21765104;First_Filter=PASSED;Last_filter=FAILED
>21763644;First_Filter=PASSED;Last_filter=FAILED
>21762042;First_Filter=PASSED;Last_filter=FAILED
>21750959;First_Filter=PASSED;Last_filter=FAILED
>21713412;First_Filter=PASSED;Last_filter=FAILED
>21704035;First_Filter=PASSED;Last_filter=PASSED
>21703910;First_Filter=PASSED;Last_filter=FAILED
>21699943;First_Filter=PASSED;Last_filter=FAILED
>21667027;First_Filter=PASSED;Last_filter=FAILED
>21640051;First_Filter=PASSED;Last_filter=FAILED
>21604972;First_Filter=PASSED;Last_filter=PASSED
>21602177;First_Filter=PASSED;Last_filter=PASSED
>21570969;First_Filter=PASSED;Last_filter=FAILED
>21329560;First_Filter=PASSED;Last_filter=FAILED
>21550286;First_Filter=PASSED;Last_filter=FAILED
>21532483;First_Filter=PASSED;Last_filter=FAILED
>21531476;First_Filter=PASSED;Last_filter=FAILED
>21530588;First_Filter=PASSED;Last_filter=FAILED
>21521520;First_Filter=PASSED;Last_filter=FAILED
>21513711;First_Filter=PASSED;Last_filter=FAILED
>21506101;First_Filter=PASSED;Last_filter=PASSED
>21496382;First_Filter=PASSED;Last_filter=FAILED
>21469099;First_Filter=PASSED;Last_filter=FAILED
>21453269;First_Filter=PASSED;Last_filter=FAILED
>21443774;First_Filter=PASSED;Last_filter=PASSED
>21439786;First_Filter=PASSED;Last_filter=FAILED
>21436364;First_Filter=PASSED;Last_filter=FAILED
>21434757;First_Filter=PASSED;Last_filter=FAILED
>21433035;First_Filter=PASSED;Last_filter=FAILED
>21420962;First_Filter=PASSED;Last_filter=FAILED
>21406456;First_Filter=PASSED;Last_filter=FAILED
>21403914;First_Filter=PASSED;Last_filter=FAILED
>21393633;First_Filter=PASSED;Last_filter=FAILED
>21376627;First_Filter=PASSED;Last_filter=FAILED
>21370936;First_Filter=PASSED;Last_filter=PASSED
>21366908;First_Filter=PASSED;Last_filter=FAILED
>21360494;First_Filter=PASSED;Last_filter=FAILED
>21339228;First_Filter=PASSED;Last_filter=FAILED
>21345239;First_Filter=PASSED;Last_filter=PASSED
>21343168;First_Filter=PASSED;Last_filter=FAILED
>21327431;First_Filter=PASSED;Last_filter=FAILED
>21305522;First_Filter=PASSED;Last_filter=PASSED
>21267728;First_Filter=FAILED;Last_filter=FAILED
>21244340;First_Filter=PASSED;Last_filter=FAILED
>21225684;First_Filter=PASSED;Last_filter=PASSED
>21177292;First_Filter=PASSED;Last_filter=FAILED
>21148156;First_Filter=PASSED;Last_filter=FAILED
>21128999;First_Filter=PASSED;Last_filter=FAILED
>21120997;First_Filter=PASSED;Last_filter=PASSED
>21097657;First_Filter=PASSED;Last_filter=FAILED
>21087494;First_Filter=PASSED;Last_filter=FAILED
>21075598;First_Filter=PASSED;Last_filter=FAILED
>21073728;First_Filter=PASSED;Last_filter=PASSED
>20980283;First_Filter=PASSED;Last_filter=FAILED
>20966495;First_Filter=FAILED;Last_filter=PASSED
>20961791;First_Filter=PASSED;Last_filter=FAILED
>20958321;First_Filter=PASSED;Last_filter=FAILED
>20954191;First_Filter=PASSED;Last_filter=FAILED
>20942939;First_Filter=PASSED;Last_filter=FAILED
>20942872;First_Filter=PASSED;Last_filter=FAILED
>20925596;First_Filter=PASSED;Last_filter=PASSED
>20864373;First_Filter=PASSED;Last_filter=FAILED
>20850384;First_Filter=PASSED;Last_filter=FAILED
>20848219;First_Filter=PASSED;Last_filter=PASSED
>20840651;First_Filter=PASSED;Last_filter=FAILED
>20820197;First_Filter=PASSED;Last_filter=FAILED
>20808295;First_Filter=PASSED;Last_filter=FAILED
>20806409;First_Filter=PASSED;Last_filter=FAILED
>20805041;First_Filter=PASSED;Last_filter=FAILED
>20727199;First_Filter=PASSED;Last_filter=FAILED
>20678594;First_Filter=PASSED;Last_filter=FAILED
>20665026;First_Filter=PASSED;Last_filter=PASSED
>20661469;First_Filter=PASSED;Last_filter=FAILED
>20645137;First_Filter=PASSED;Last_filter=FAILED
>20609263;First_Filter=PASSED;Last_filter=FAILED
>20536734;First_Filter=PASSED;Last_filter=FAILED
>20526395;First_Filter=PASSED;Last_filter=FAILED
>20510235;First_Filter=PASSED;Last_filter=FAILED
>20510231;First_Filter=PASSED;Last_filter=FAILED
>20506353;First_Filter=PASSED;Last_filter=FAILED
>20506214;First_Filter=PASSED;Last_filter=FAILED
>20496417;First_Filter=PASSED;Last_filter=FAILED
>20491377;First_Filter=FAILED;Last_filter=FAILED
>20479941;First_Filter=PASSED;Last_filter=FAILED
>20463189;First_Filter=PASSED;Last_filter=FAILED
>20453439;First_Filter=PASSED;Last_filter=FAILED
>20450789;First_Filter=FAILED;Last_filter=FAILED
>20435499;First_Filter=PASSED;Last_filter=FAILED
>20429843;First_Filter=PASSED;Last_filter=FAILED
>26000107;First_Filter=PASSED;Last_filter=FAILED
>20421913;First_Filter=PASSED;Last_filter=FAILED
>20419597;First_Filter=PASSED;Last_filter=FAILED
>20398308;First_Filter=PASSED;Last_filter=FAILED
>20388060;First_Filter=PASSED;Last_filter=FAILED
>20383892;First_Filter=PASSED;Last_filter=FAILED
>20345981;First_Filter=PASSED;Last_filter=FAILED
>20338887;First_Filter=PASSED;Last_filter=FAILED
>20298123;First_Filter=PASSED;Last_filter=FAILED
>20231422;First_Filter=PASSED;Last_filter=FAILED
>20192995;First_Filter=PASSED;Last_filter=PASSED
>20192991;First_Filter=PASSED;Last_filter=FAILED
>20192990;First_Filter=PASSED;Last_filter=FAILED
>20166872;First_Filter=PASSED;Last_filter=FAILED
>20158887;First_Filter=PASSED;Last_filter=FAILED
>20127485;First_Filter=PASSED;Last_filter=FAILED
>20113367;First_Filter=PASSED;Last_filter=PASSED
>20108015;First_Filter=PASSED;Last_filter=FAILED
>20082236;First_Filter=PASSED;Last_filter=FAILED
>20062996;First_Filter=PASSED;Last_filter=FAILED
>20049410;First_Filter=PASSED;Last_filter=FAILED
>20042802;First_Filter=PASSED;Last_filter=FAILED
>20039433;First_Filter=PASSED;Last_filter=FAILED
>20035901;First_Filter=PASSED;Last_filter=PASSED
>20031371;First_Filter=PASSED;Last_filter=FAILED
>20022305;First_Filter=PASSED;Last_filter=FAILED
>20018022;First_Filter=PASSED;Last_filter=FAILED
>20007589;First_Filter=PASSED;Last_filter=PASSED
>19962219;First_Filter=FAILED;Last_filter=FAILED
>19950324;First_Filter=PASSED;Last_filter=FAILED
>19949094;First_Filter=PASSED;Last_filter=FAILED
>19933783;First_Filter=PASSED;Last_filter=FAILED
>19898480;First_Filter=PASSED;Last_filter=FAILED
>19896815;First_Filter=PASSED;Last_filter=FAILED
>19895906;First_Filter=PASSED;Last_filter=FAILED
>19886735;First_Filter=PASSED;Last_filter=FAILED
>19863375;First_Filter=PASSED;Last_filter=FAILED
>19811305;First_Filter=PASSED;Last_filter=FAILED
>19811301;First_Filter=PASSED;Last_filter=FAILED
>19811300;First_Filter=PASSED;Last_filter=FAILED
>19811297;First_Filter=PASSED;Last_filter=PASSED
>19811293;First_Filter=PASSED;Last_filter=FAILED
>19811270;First_Filter=PASSED;Last_filter=FAILED
>19811264;First_Filter=PASSED;Last_filter=FAILED
>19798032;First_Filter=PASSED;Last_filter=FAILED
>19798031;First_Filter=PASSED;Last_filter=FAILED
>19736814;First_Filter=FAILED;Last_filter=FAILED
>19716239;First_Filter=PASSED;Last_filter=FAILED
>19714585;First_Filter=PASSED;Last_filter=FAILED
>19641502;First_Filter=PASSED;Last_filter=FAILED
>19535279;First_Filter=PASSED;Last_filter=FAILED
>19507632;First_Filter=PASSED;Last_filter=FAILED
>19494274;First_Filter=PASSED;Last_filter=PASSED
>19463076;First_Filter=PASSED;Last_filter=FAILED
>19409079;First_Filter=PASSED;Last_filter=FAILED
>19401388;First_Filter=PASSED;Last_filter=FAILED
>19401386;First_Filter=PASSED;Last_filter=FAILED
>19365266;First_Filter=PASSED;Last_filter=FAILED
>19350211;First_Filter=PASSED;Last_filter=FAILED
>19342956;First_Filter=PASSED;Last_filter=FAILED
>19286844;First_Filter=PASSED;Last_filter=FAILED
>19277815;First_Filter=PASSED;Last_filter=FAILED
>19269955;First_Filter=PASSED;Last_filter=FAILED
>19252818;First_Filter=PASSED;Last_filter=FAILED
>19248117;First_Filter=PASSED;Last_filter=FAILED
>19248103;First_Filter=PASSED;Last_filter=FAILED
>19232437;First_Filter=PASSED;Last_filter=FAILED
>19228659;First_Filter=PASSED;Last_filter=FAILED
>19204106;First_Filter=PASSED;Last_filter=FAILED
>19202223;First_Filter=FAILED;Last_filter=FAILED
>19190531;First_Filter=PASSED;Last_filter=PASSED
>19143467;First_Filter=PASSED;Last_filter=PASSED
>19136305;First_Filter=PASSED;Last_filter=FAILED
>19136196;First_Filter=PASSED;Last_filter=FAILED
>19128512;First_Filter=PASSED;Last_filter=FAILED
>19118870;First_Filter=PASSED;Last_filter=FAILED
>19117368;First_Filter=PASSED;Last_filter=FAILED
>19072521;First_Filter=PASSED;Last_filter=FAILED
>19036923;First_Filter=PASSED;Last_filter=FAILED
>19035490;First_Filter=PASSED;Last_filter=FAILED
>19031022;First_Filter=PASSED;Last_filter=FAILED
>19007330;First_Filter=PASSED;Last_filter=FAILED
>18958746;First_Filter=PASSED;Last_filter=FAILED
>18958667;First_Filter=PASSED;Last_filter=PASSED
>18958651;First_Filter=PASSED;Last_filter=FAILED
>18927189;First_Filter=PASSED;Last_filter=FAILED
>18848647;First_Filter=PASSED;Last_filter=FAILED
>18846007;First_Filter=PASSED;Last_filter=FAILED
>18821669;First_Filter=PASSED;Last_filter=FAILED
>18803034;First_Filter=PASSED;Last_filter=FAILED
>18785312;First_Filter=PASSED;Last_filter=FAILED
>18782855;First_Filter=PASSED;Last_filter=FAILED
>18771589;First_Filter=PASSED;Last_filter=FAILED
>18726101;First_Filter=PASSED;Last_filter=FAILED
>18711120;First_Filter=PASSED;Last_filter=PASSED
>18710572;First_Filter=PASSED;Last_filter=FAILED
>18684916;First_Filter=PASSED;Last_filter=FAILED
>18677056;First_Filter=FAILED;Last_filter=FAILED
>18649874;First_Filter=PASSED;Last_filter=FAILED
>18644698;First_Filter=PASSED;Last_filter=FAILED
>18625446;First_Filter=PASSED;Last_filter=PASSED
>18625443;First_Filter=PASSED;Last_filter=FAILED
>18608178;First_Filter=PASSED;Last_filter=FAILED
>18587633;First_Filter=PASSED;Last_filter=FAILED
>18578079;First_Filter=PASSED;Last_filter=FAILED
>18576335;First_Filter=PASSED;Last_filter=FAILED
>18521704;First_Filter=PASSED;Last_filter=FAILED
>18480830;First_Filter=PASSED;Last_filter=FAILED
>18465661;First_Filter=PASSED;Last_filter=PASSED
>18455681;First_Filter=PASSED;Last_filter=FAILED
>18445529;First_Filter=PASSED;Last_filter=FAILED
>18438855;First_Filter=PASSED;Last_filter=FAILED
>18437207;First_Filter=PASSED;Last_filter=FAILED
>18432325;First_Filter=FAILED;Last_filter=FAILED
>18417424;First_Filter=PASSED;Last_filter=FAILED
>18413445;First_Filter=PASSED;Last_filter=FAILED
>18381798;First_Filter=PASSED;Last_filter=FAILED
>18365837;First_Filter=PASSED;Last_filter=FAILED
>18365836;First_Filter=PASSED;Last_filter=FAILED
>18359293;First_Filter=FAILED;Last_filter=FAILED
>18347009;First_Filter=PASSED;Last_filter=FAILED
>18344921;First_Filter=PASSED;Last_filter=FAILED
>21794545;First_Filter=FAILED;Last_filter=FAILED
>18278835;First_Filter=PASSED;Last_filter=FAILED
>18240220;First_Filter=PASSED;Last_filter=FAILED
>18213527;First_Filter=PASSED;Last_filter=PASSED
>18203326;First_Filter=PASSED;Last_filter=FAILED
>18187523;First_Filter=PASSED;Last_filter=FAILED
>18177689;First_Filter=FAILED;Last_filter=FAILED
>18176873;First_Filter=PASSED;Last_filter=FAILED
>18176869;First_Filter=PASSED;Last_filter=FAILED
>18155418;First_Filter=PASSED;Last_filter=FAILED
>18092263;First_Filter=PASSED;Last_filter=FAILED
>18035327;First_Filter=PASSED;Last_filter=FAILED
>18035324;First_Filter=PASSED;Last_filter=FAILED
>18025202;First_Filter=PASSED;Last_filter=FAILED
>18023589;First_Filter=FAILED;Last_filter=FAILED
>17977216;First_Filter=FAILED;Last_filter=FAILED
>17967728;First_Filter=FAILED;Last_filter=PASSED
>17967727;First_Filter=FAILED;Last_filter=FAILED
>17961728;First_Filter=PASSED;Last_filter=FAILED
>17952073;First_Filter=FAILED;Last_filter=FAILED
>17907168;First_Filter=FAILED;Last_filter=FAILED
>17897462;First_Filter=FAILED;Last_filter=FAILED
>17854745;First_Filter=FAILED;Last_filter=FAILED
>17704064;First_Filter=PASSED;Last_filter=FAILED
>17675524;First_Filter=FAILED;Last_filter=PASSED
>17625943;First_Filter=FAILED;Last_filter=FAILED
>17612900;First_Filter=FAILED;Last_filter=FAILED
>17604289;First_Filter=PASSED;Last_filter=FAILED
>17585360;First_Filter=FAILED;Last_filter=FAILED
>17584980;First_Filter=FAILED;Last_filter=PASSED
>17584584;First_Filter=FAILED;Last_filter=FAILED
>17568690;First_Filter=FAILED;Last_filter=FAILED
>17565371;First_Filter=FAILED;Last_filter=FAILED
>17543163;First_Filter=FAILED;Last_filter=FAILED
>17539723;First_Filter=FAILED;Last_filter=FAILED
>17530706;First_Filter=FAILED;Last_filter=FAILED
>17516213;First_Filter=FAILED;Last_filter=FAILED
>17462505;First_Filter=FAILED;Last_filter=FAILED
>17453722;First_Filter=FAILED;Last_filter=FAILED
>17453718;First_Filter=FAILED;Last_filter=FAILED
