big data;artificial intelligence;autoimmunity;Sjogren;RA;SLE;lupus;machine learning;modelisation
Total_number_of_articles;44077
>28065610;First_Filter=PASSED;Last_filter=FAILED
>28042838;First_Filter=PASSED;Last_filter=FAILED
>28042608;First_Filter=PASSED;Last_filter=FAILED
>28035989;First_Filter=PASSED;Last_filter=FAILED
>28034409;First_Filter=PASSED;Last_filter=FAILED
>28032396;First_Filter=PASSED;Last_filter=FAILED
>27992262;First_Filter=PASSED;Last_filter=FAILED
>27977088;First_Filter=FAILED;Last_filter=FAILED
>27973671;First_Filter=PASSED;Last_filter=FAILED
>27871876;First_Filter=PASSED;Last_filter=FAILED
>27833159;First_Filter=PASSED;Last_filter=FAILED
>27824584;First_Filter=PASSED;Last_filter=FAILED
>27822312;First_Filter=PASSED;Last_filter=FAILED
>27819294;First_Filter=PASSED;Last_filter=FAILED
>27814027;First_Filter=PASSED;Last_filter=FAILED
>27802931;First_Filter=PASSED;Last_filter=FAILED
>27781485;First_Filter=PASSED;Last_filter=FAILED
>27765959;First_Filter=PASSED;Last_filter=FAILED
>27747607;First_Filter=PASSED;Last_filter=FAILED
>27698038;First_Filter=PASSED;Last_filter=FAILED
>27698035;First_Filter=PASSED;Last_filter=FAILED
>27685652;First_Filter=PASSED;Last_filter=FAILED
>27671088;First_Filter=PASSED;Last_filter=FAILED
>27659841;First_Filter=PASSED;Last_filter=FAILED
>27655959;First_Filter=PASSED;Last_filter=FAILED
>27652177;First_Filter=PASSED;Last_filter=FAILED
>27642720;First_Filter=PASSED;Last_filter=FAILED
>27610328;First_Filter=PASSED;Last_filter=FAILED
>27595047;First_Filter=PASSED;Last_filter=FAILED
>27577240;First_Filter=PASSED;Last_filter=FAILED
>27548182;First_Filter=PASSED;Last_filter=FAILED
>27541627;First_Filter=PASSED;Last_filter=FAILED
>27526849;First_Filter=PASSED;Last_filter=FAILED
>27522632;First_Filter=PASSED;Last_filter=FAILED
>27505613;First_Filter=PASSED;Last_filter=FAILED
>27496860;First_Filter=PASSED;Last_filter=FAILED
>27493624;First_Filter=PASSED;Last_filter=FAILED
>27454257;First_Filter=PASSED;Last_filter=FAILED
>27444562;First_Filter=PASSED;Last_filter=FAILED
>27442958;First_Filter=PASSED;Last_filter=FAILED
>27441408;First_Filter=PASSED;Last_filter=FAILED
>27441407;First_Filter=PASSED;Last_filter=FAILED
>27441405;First_Filter=PASSED;Last_filter=FAILED
>27441404;First_Filter=PASSED;Last_filter=FAILED
>27423409;First_Filter=PASSED;Last_filter=FAILED
>27383691;First_Filter=PASSED;Last_filter=FAILED
>27383622;First_Filter=PASSED;Last_filter=FAILED
>27375358;First_Filter=PASSED;Last_filter=FAILED
>27363613;First_Filter=FAILED;Last_filter=FAILED
>27353971;First_Filter=PASSED;Last_filter=FAILED
>27349830;First_Filter=PASSED;Last_filter=FAILED
>27346990;First_Filter=PASSED;Last_filter=FAILED
>27292550;First_Filter=PASSED;Last_filter=FAILED
>27280018;First_Filter=PASSED;Last_filter=FAILED
>27279732;First_Filter=PASSED;Last_filter=FAILED
>27242402;First_Filter=PASSED;Last_filter=FAILED
>27177941;First_Filter=PASSED;Last_filter=FAILED
>27130797;First_Filter=PASSED;Last_filter=FAILED
>27127694;First_Filter=PASSED;Last_filter=FAILED
>27125586;First_Filter=PASSED;Last_filter=FAILED
>27093710;First_Filter=PASSED;Last_filter=FAILED
>27047994;First_Filter=PASSED;Last_filter=FAILED
>27042689;First_Filter=PASSED;Last_filter=FAILED
>27012503;First_Filter=PASSED;Last_filter=FAILED
>26998312;First_Filter=PASSED;Last_filter=FAILED
>26978837;First_Filter=PASSED;Last_filter=FAILED
>26883371;First_Filter=PASSED;Last_filter=FAILED
>26883067;First_Filter=PASSED;Last_filter=FAILED
>26867072;First_Filter=PASSED;Last_filter=FAILED
>26858916;First_Filter=PASSED;Last_filter=FAILED
>26827299;First_Filter=PASSED;Last_filter=FAILED
>26819493;First_Filter=PASSED;Last_filter=FAILED
>26817711;First_Filter=PASSED;Last_filter=FAILED
>26778951;First_Filter=PASSED;Last_filter=FAILED
>26756101;First_Filter=PASSED;Last_filter=FAILED
>26689499;First_Filter=PASSED;Last_filter=FAILED
>26685270;First_Filter=PASSED;Last_filter=FAILED
>26674745;First_Filter=PASSED;Last_filter=FAILED
>29220977;First_Filter=PASSED;Last_filter=FAILED
>26533893;First_Filter=PASSED;Last_filter=FAILED
>26487984;First_Filter=PASSED;Last_filter=FAILED
>26487983;First_Filter=PASSED;Last_filter=FAILED
>26468133;First_Filter=PASSED;Last_filter=FAILED
>26460190;First_Filter=PASSED;Last_filter=FAILED
>26437432;First_Filter=PASSED;Last_filter=FAILED
>26417431;First_Filter=PASSED;Last_filter=FAILED
>26417393;First_Filter=PASSED;Last_filter=FAILED
>26345079;First_Filter=PASSED;Last_filter=FAILED
>26286658;First_Filter=PASSED;Last_filter=FAILED
>26272077;First_Filter=PASSED;Last_filter=FAILED
>26150785;First_Filter=PASSED;Last_filter=FAILED
>26092722;First_Filter=PASSED;Last_filter=FAILED
>26087487;First_Filter=PASSED;Last_filter=FAILED
>26065052;First_Filter=FAILED;Last_filter=FAILED
>28516162;First_Filter=PASSED;Last_filter=FAILED
>25963029;First_Filter=PASSED;Last_filter=FAILED
>25952938;First_Filter=PASSED;Last_filter=FAILED
>25941488;First_Filter=PASSED;Last_filter=FAILED
>25937823;First_Filter=PASSED;Last_filter=FAILED
>25914504;First_Filter=PASSED;Last_filter=FAILED
>25870759;First_Filter=PASSED;Last_filter=FAILED
>25861214;First_Filter=PASSED;Last_filter=FAILED
>25773550;First_Filter=PASSED;Last_filter=FAILED
>25762912;First_Filter=PASSED;Last_filter=FAILED
>25729356;First_Filter=PASSED;Last_filter=FAILED
>27442844;First_Filter=PASSED;Last_filter=FAILED
>27442843;First_Filter=PASSED;Last_filter=FAILED
>25600172;First_Filter=PASSED;Last_filter=FAILED
>25553271;First_Filter=PASSED;Last_filter=FAILED
>27796014;First_Filter=PASSED;Last_filter=FAILED
>27199552;First_Filter=PASSED;Last_filter=FAILED
>25516725;First_Filter=PASSED;Last_filter=FAILED
>25458128;First_Filter=PASSED;Last_filter=FAILED
>29226916;First_Filter=PASSED;Last_filter=FAILED
>25361517;First_Filter=PASSED;Last_filter=FAILED
>25350106;First_Filter=PASSED;Last_filter=FAILED
>25302877;First_Filter=PASSED;Last_filter=FAILED
>25182276;First_Filter=PASSED;Last_filter=FAILED
>27532062;First_Filter=PASSED;Last_filter=FAILED
>25123745;First_Filter=PASSED;Last_filter=FAILED
>25083350;First_Filter=PASSED;Last_filter=FAILED
>25068389;First_Filter=PASSED;Last_filter=FAILED
>25000030;First_Filter=PASSED;Last_filter=FAILED
>24987556;First_Filter=PASSED;Last_filter=FAILED
>24859031;First_Filter=PASSED;Last_filter=FAILED
>24853034;First_Filter=PASSED;Last_filter=FAILED
>24778462;First_Filter=PASSED;Last_filter=FAILED
>24645690;First_Filter=PASSED;Last_filter=FAILED
>27447306;First_Filter=PASSED;Last_filter=FAILED
>27447257;First_Filter=PASSED;Last_filter=FAILED
>27447253;First_Filter=PASSED;Last_filter=FAILED
>24124417;First_Filter=PASSED;Last_filter=FAILED
>24048409;First_Filter=PASSED;Last_filter=FAILED
>27442200;First_Filter=PASSED;Last_filter=FAILED
>27442199;First_Filter=PASSED;Last_filter=FAILED
>23849655;First_Filter=PASSED;Last_filter=FAILED
>27442066;First_Filter=PASSED;Last_filter=FAILED
>23666777;First_Filter=PASSED;Last_filter=FAILED
>23653617;First_Filter=PASSED;Last_filter=FAILED
>23366988;First_Filter=PASSED;Last_filter=FAILED
>22685456;First_Filter=PASSED;Last_filter=FAILED
>21841892;First_Filter=PASSED;Last_filter=FAILED
>15274126;First_Filter=FAILED;Last_filter=FAILED
>19522520;First_Filter=PASSED;Last_filter=FAILED
>28129744;First_Filter=PASSED;Last_filter=FAILED
>26699759;First_Filter=PASSED;Last_filter=FAILED
>25481008;First_Filter=PASSED;Last_filter=FAILED
>24039568;First_Filter=PASSED;Last_filter=FAILED
>22759918;First_Filter=PASSED;Last_filter=FAILED
>22387186;First_Filter=PASSED;Last_filter=FAILED
>21824481;First_Filter=PASSED;Last_filter=FAILED
>19774228;First_Filter=PASSED;Last_filter=FAILED
>19423430;First_Filter=PASSED;Last_filter=FAILED
>16277689;First_Filter=FAILED;Last_filter=PASSED
>15842395;First_Filter=FAILED;Last_filter=FAILED
>8857564;First_Filter=FAILED;Last_filter=FAILED
>1716333;First_Filter=FAILED;Last_filter=FAILED
>27738293;First_Filter=PASSED;Last_filter=FAILED
>25547110;First_Filter=PASSED;Last_filter=FAILED
>22037419;First_Filter=PASSED;Last_filter=FAILED
>22008371;First_Filter=PASSED;Last_filter=FAILED
>11754585;First_Filter=FAILED;Last_filter=FAILED
>1657432;First_Filter=FAILED;Last_filter=FAILED
>2115412;First_Filter=FAILED;Last_filter=FAILED
>28893410;First_Filter=PASSED;Last_filter=FAILED
>28583077;First_Filter=PASSED;Last_filter=FAILED
>28118944;First_Filter=PASSED;Last_filter=FAILED
>28043926;First_Filter=PASSED;Last_filter=FAILED
>27928434;First_Filter=PASSED;Last_filter=FAILED
>27842607;First_Filter=PASSED;Last_filter=FAILED
>27726376;First_Filter=PASSED;Last_filter=FAILED
>27487177;First_Filter=PASSED;Last_filter=FAILED
>27466125;First_Filter=PASSED;Last_filter=FAILED
>27356888;First_Filter=PASSED;Last_filter=PASSED
>27185456;First_Filter=PASSED;Last_filter=FAILED
>27146242;First_Filter=PASSED;Last_filter=PASSED
>27135409;First_Filter=PASSED;Last_filter=FAILED
>27082252;First_Filter=PASSED;Last_filter=FAILED
>27080161;First_Filter=PASSED;Last_filter=FAILED
>27016838;First_Filter=PASSED;Last_filter=FAILED
>26936961;First_Filter=PASSED;Last_filter=FAILED
>26923920;First_Filter=PASSED;Last_filter=FAILED
>26513469;First_Filter=PASSED;Last_filter=FAILED
>26489972;First_Filter=PASSED;Last_filter=FAILED
>26404854;First_Filter=PASSED;Last_filter=FAILED
>26307690;First_Filter=PASSED;Last_filter=FAILED
>26301417;First_Filter=PASSED;Last_filter=FAILED
>26271563;First_Filter=FAILED;Last_filter=FAILED
>26253105;First_Filter=PASSED;Last_filter=FAILED
>26117171;First_Filter=PASSED;Last_filter=FAILED
>25929596;First_Filter=PASSED;Last_filter=FAILED
>25858640;First_Filter=PASSED;Last_filter=FAILED
>25816571;First_Filter=FAILED;Last_filter=FAILED
>25631560;First_Filter=PASSED;Last_filter=FAILED
>25461525;First_Filter=PASSED;Last_filter=FAILED
>25228593;First_Filter=PASSED;Last_filter=FAILED
>25227305;First_Filter=PASSED;Last_filter=FAILED
>24920114;First_Filter=PASSED;Last_filter=PASSED
>24913254;First_Filter=PASSED;Last_filter=FAILED
>24882555;First_Filter=PASSED;Last_filter=FAILED
>24551036;First_Filter=PASSED;Last_filter=FAILED
>24398190;First_Filter=PASSED;Last_filter=FAILED
>24240671;First_Filter=PASSED;Last_filter=FAILED
>24196863;First_Filter=PASSED;Last_filter=FAILED
>24111228;First_Filter=PASSED;Last_filter=PASSED
>23866903;First_Filter=PASSED;Last_filter=FAILED
>23864309;First_Filter=PASSED;Last_filter=FAILED
>23856916;First_Filter=PASSED;Last_filter=PASSED
>23851443;First_Filter=PASSED;Last_filter=FAILED
>23845692;First_Filter=PASSED;Last_filter=FAILED
>23597950;First_Filter=PASSED;Last_filter=FAILED
>23367390;First_Filter=PASSED;Last_filter=FAILED
>23317617;First_Filter=PASSED;Last_filter=FAILED
>23142140;First_Filter=PASSED;Last_filter=FAILED
>23073684;First_Filter=PASSED;Last_filter=FAILED
>22970175;First_Filter=PASSED;Last_filter=FAILED
>22955998;First_Filter=PASSED;Last_filter=FAILED
>22893623;First_Filter=PASSED;Last_filter=FAILED
>22885464;First_Filter=PASSED;Last_filter=FAILED
>22874260;First_Filter=PASSED;Last_filter=FAILED
>22777693;First_Filter=PASSED;Last_filter=FAILED
>22607242;First_Filter=PASSED;Last_filter=FAILED
>22562762;First_Filter=PASSED;Last_filter=FAILED
>22537895;First_Filter=FAILED;Last_filter=FAILED
>22519520;First_Filter=PASSED;Last_filter=FAILED
>22504193;First_Filter=PASSED;Last_filter=FAILED
>22380390;First_Filter=PASSED;Last_filter=FAILED
>22374935;First_Filter=PASSED;Last_filter=PASSED
>22247481;First_Filter=PASSED;Last_filter=FAILED
>22177416;First_Filter=PASSED;Last_filter=FAILED
>22177263;First_Filter=PASSED;Last_filter=FAILED
>22113981;First_Filter=PASSED;Last_filter=FAILED
>21917102;First_Filter=PASSED;Last_filter=FAILED
>21814718;First_Filter=PASSED;Last_filter=FAILED
>21674393;First_Filter=PASSED;Last_filter=FAILED
>21605514;First_Filter=PASSED;Last_filter=FAILED
>21274978;First_Filter=PASSED;Last_filter=FAILED
>21198194;First_Filter=PASSED;Last_filter=PASSED
>21167564;First_Filter=PASSED;Last_filter=FAILED
>21107464;First_Filter=PASSED;Last_filter=FAILED
>20940699;First_Filter=PASSED;Last_filter=FAILED
>20529757;First_Filter=PASSED;Last_filter=FAILED
>20414682;First_Filter=PASSED;Last_filter=FAILED
>20090771;First_Filter=PASSED;Last_filter=PASSED
>19851249;First_Filter=PASSED;Last_filter=FAILED
>19775984;First_Filter=PASSED;Last_filter=PASSED
>19729328;First_Filter=PASSED;Last_filter=PASSED
>19725696;First_Filter=PASSED;Last_filter=PASSED
>19411154;First_Filter=PASSED;Last_filter=FAILED
>19162455;First_Filter=PASSED;Last_filter=FAILED
>19116197;First_Filter=PASSED;Last_filter=FAILED
>20426173;First_Filter=PASSED;Last_filter=PASSED
>18722728;First_Filter=PASSED;Last_filter=FAILED
>18487724;First_Filter=PASSED;Last_filter=PASSED
>18304514;First_Filter=FAILED;Last_filter=FAILED
>18269935;First_Filter=PASSED;Last_filter=PASSED
>18024975;First_Filter=PASSED;Last_filter=FAILED
>17965875;First_Filter=FAILED;Last_filter=PASSED
>17946419;First_Filter=PASSED;Last_filter=FAILED
>17804258;First_Filter=FAILED;Last_filter=FAILED
>17520594;First_Filter=FAILED;Last_filter=FAILED
>17440800;First_Filter=FAILED;Last_filter=FAILED
>17354770;First_Filter=FAILED;Last_filter=FAILED
>17236767;First_Filter=FAILED;Last_filter=PASSED
>17229602;First_Filter=FAILED;Last_filter=FAILED
>17214933;First_Filter=FAILED;Last_filter=PASSED
>17167996;First_Filter=FAILED;Last_filter=PASSED
>17057958;First_Filter=FAILED;Last_filter=FAILED
>16779156;First_Filter=FAILED;Last_filter=FAILED
>16730105;First_Filter=FAILED;Last_filter=FAILED
>16683211;First_Filter=FAILED;Last_filter=FAILED
>16356645;First_Filter=FAILED;Last_filter=FAILED
>16092328;First_Filter=FAILED;Last_filter=FAILED
>15875110;First_Filter=FAILED;Last_filter=FAILED
>15762327;First_Filter=FAILED;Last_filter=FAILED
>15688561;First_Filter=FAILED;Last_filter=FAILED
>15182846;First_Filter=FAILED;Last_filter=PASSED
>15090240;First_Filter=FAILED;Last_filter=FAILED
>15071087;First_Filter=FAILED;Last_filter=PASSED
>12542406;First_Filter=FAILED;Last_filter=PASSED
>12447235;First_Filter=FAILED;Last_filter=FAILED
>12192684;First_Filter=FAILED;Last_filter=FAILED
>12069760;First_Filter=FAILED;Last_filter=PASSED
>12050065;First_Filter=FAILED;Last_filter=FAILED
>11929022;First_Filter=FAILED;Last_filter=PASSED
>11154884;First_Filter=FAILED;Last_filter=FAILED
>9470401;First_Filter=FAILED;Last_filter=FAILED
>9487699;First_Filter=FAILED;Last_filter=PASSED
>9019097;First_Filter=FAILED;Last_filter=PASSED
>28622785;First_Filter=PASSED;Last_filter=FAILED
>28329014;First_Filter=PASSED;Last_filter=FAILED
>27919382;First_Filter=PASSED;Last_filter=FAILED
>27481557;First_Filter=PASSED;Last_filter=FAILED
>27402083;First_Filter=PASSED;Last_filter=FAILED
>26689915;First_Filter=PASSED;Last_filter=FAILED
>26560501;First_Filter=PASSED;Last_filter=FAILED
>26144250;First_Filter=PASSED;Last_filter=PASSED
>25813249;First_Filter=PASSED;Last_filter=FAILED
>24312583;First_Filter=PASSED;Last_filter=PASSED
>23771347;First_Filter=PASSED;Last_filter=PASSED
>23752025;First_Filter=PASSED;Last_filter=FAILED
>23476715;First_Filter=PASSED;Last_filter=FAILED
>21956930;First_Filter=PASSED;Last_filter=FAILED
>21857473;First_Filter=PASSED;Last_filter=FAILED
>21857471;First_Filter=PASSED;Last_filter=FAILED
>21857470;First_Filter=PASSED;Last_filter=FAILED
>21701272;First_Filter=PASSED;Last_filter=PASSED
>19163966;First_Filter=PASSED;Last_filter=PASSED
>16510938;First_Filter=FAILED;Last_filter=FAILED
>16450192;First_Filter=FAILED;Last_filter=PASSED
>12220102;First_Filter=FAILED;Last_filter=PASSED
>11980359;First_Filter=FAILED;Last_filter=PASSED
>28115177;First_Filter=PASSED;Last_filter=FAILED
>28339516;First_Filter=PASSED;Last_filter=FAILED
>26392294;First_Filter=PASSED;Last_filter=PASSED
>26303104;First_Filter=PASSED;Last_filter=PASSED
>25410188;First_Filter=PASSED;Last_filter=PASSED
>24107643;First_Filter=PASSED;Last_filter=FAILED
>23700152;First_Filter=PASSED;Last_filter=FAILED
>22851473;First_Filter=PASSED;Last_filter=FAILED
>21091963;First_Filter=PASSED;Last_filter=FAILED
>20630721;First_Filter=PASSED;Last_filter=FAILED
>16810289;First_Filter=FAILED;Last_filter=FAILED
>16316334;First_Filter=FAILED;Last_filter=FAILED
>10740781;First_Filter=FAILED;Last_filter=FAILED
>10205656;First_Filter=FAILED;Last_filter=FAILED
>8136891;First_Filter=FAILED;Last_filter=FAILED
>1320225;First_Filter=FAILED;Last_filter=FAILED
>2783871;First_Filter=FAILED;Last_filter=FAILED
>3279963;First_Filter=FAILED;Last_filter=FAILED
>3486618;First_Filter=FAILED;Last_filter=FAILED
>29356281;First_Filter=PASSED;Last_filter=FAILED
>29352978;First_Filter=PASSED;Last_filter=FAILED
>29348779;First_Filter=PASSED;Last_filter=FAILED
>29348200;First_Filter=PASSED;Last_filter=FAILED
>29346031;First_Filter=PASSED;Last_filter=FAILED
>29343797;First_Filter=PASSED;Last_filter=FAILED
>29339817;First_Filter=PASSED;Last_filter=FAILED
>29339510;First_Filter=PASSED;Last_filter=FAILED
>29336344;First_Filter=FAILED;Last_filter=FAILED
>29330017;First_Filter=PASSED;Last_filter=FAILED
>29324240;First_Filter=PASSED;Last_filter=FAILED
>29321109;First_Filter=PASSED;Last_filter=FAILED
>29319225;First_Filter=PASSED;Last_filter=FAILED
>29311884;First_Filter=PASSED;Last_filter=FAILED
>29308344;First_Filter=PASSED;Last_filter=FAILED
>29305341;First_Filter=PASSED;Last_filter=FAILED
>29295334;First_Filter=PASSED;Last_filter=FAILED
>29295134;First_Filter=PASSED;Last_filter=FAILED
>29295125;First_Filter=PASSED;Last_filter=FAILED
>29294157;First_Filter=PASSED;Last_filter=FAILED
>29286945;First_Filter=PASSED;Last_filter=FAILED
>29281638;First_Filter=PASSED;Last_filter=FAILED
>29275917;First_Filter=PASSED;Last_filter=FAILED
>29272905;First_Filter=PASSED;Last_filter=FAILED
>29261773;First_Filter=PASSED;Last_filter=FAILED
>29261689;First_Filter=PASSED;Last_filter=FAILED
>29260222;First_Filter=PASSED;Last_filter=FAILED
>29260219;First_Filter=PASSED;Last_filter=FAILED
>29260218;First_Filter=PASSED;Last_filter=FAILED
>29260217;First_Filter=PASSED;Last_filter=FAILED
>29260216;First_Filter=PASSED;Last_filter=FAILED
>29260215;First_Filter=PASSED;Last_filter=FAILED
>29259926;First_Filter=PASSED;Last_filter=FAILED
>29254765;First_Filter=PASSED;Last_filter=FAILED
>29253885;First_Filter=PASSED;Last_filter=FAILED
>29253881;First_Filter=PASSED;Last_filter=FAILED
>29251699;First_Filter=PASSED;Last_filter=FAILED
>29250316;First_Filter=PASSED;Last_filter=FAILED
>29244814;First_Filter=PASSED;Last_filter=FAILED
>29243988;First_Filter=PASSED;Last_filter=FAILED
>29236733;First_Filter=PASSED;Last_filter=FAILED
>29234807;First_Filter=PASSED;Last_filter=FAILED
>29234806;First_Filter=PASSED;Last_filter=FAILED
>29234791;First_Filter=PASSED;Last_filter=FAILED
>29232710;First_Filter=PASSED;Last_filter=FAILED
>29229144;First_Filter=PASSED;Last_filter=FAILED
>29228051;First_Filter=PASSED;Last_filter=FAILED
>29220393;First_Filter=PASSED;Last_filter=FAILED
>29218887;First_Filter=PASSED;Last_filter=FAILED
>29211761;First_Filter=PASSED;Last_filter=FAILED
>29207599;First_Filter=PASSED;Last_filter=FAILED
>29206856;First_Filter=PASSED;Last_filter=FAILED
>29202205;First_Filter=PASSED;Last_filter=FAILED
>29191207;First_Filter=PASSED;Last_filter=FAILED
>29190695;First_Filter=PASSED;Last_filter=FAILED
>29183967;First_Filter=PASSED;Last_filter=FAILED
>29182723;First_Filter=PASSED;Last_filter=FAILED
>29182673;First_Filter=PASSED;Last_filter=FAILED
>29181236;First_Filter=PASSED;Last_filter=FAILED
>29175265;First_Filter=PASSED;Last_filter=FAILED
>29166411;First_Filter=PASSED;Last_filter=FAILED
>29165287;First_Filter=PASSED;Last_filter=FAILED
>29165085;First_Filter=PASSED;Last_filter=FAILED
>29162279;First_Filter=PASSED;Last_filter=FAILED
>29158061;First_Filter=PASSED;Last_filter=FAILED
>29155839;First_Filter=PASSED;Last_filter=FAILED
>29155639;First_Filter=PASSED;Last_filter=FAILED
>29146561;First_Filter=PASSED;Last_filter=FAILED
>29140189;First_Filter=PASSED;Last_filter=FAILED
>29137126;First_Filter=PASSED;Last_filter=FAILED
>29136004;First_Filter=PASSED;Last_filter=FAILED
>29135991;First_Filter=PASSED;Last_filter=FAILED
>29134342;First_Filter=PASSED;Last_filter=FAILED
>29127583;First_Filter=PASSED;Last_filter=FAILED
